timestamp,total_count,incomplete
2026-03-03T17:50:01Z,14329235,
2026-03-03T17:55:01Z,13939031,
2026-03-03T18:00:01Z,9178721,
2026-03-03T18:05:01Z,13891042,
2026-03-03T18:10:01Z,14233142,
2026-03-03T18:15:01Z,14483143,
2026-03-03T18:20:01Z,13527803,
2026-03-03T18:25:01Z,14607846,
2026-03-03T18:30:01Z,14508168,
2026-03-03T18:35:01Z,14584801,
2026-03-03T18:40:01Z,14462803,
2026-03-03T18:45:01Z,14196528,
2026-03-03T18:50:01Z,10616507,
2026-03-03T18:55:01Z,12397327,
2026-03-03T19:00:01Z,14625938,
2026-03-03T19:05:01Z,14569381,
2026-03-03T19:10:01Z,13634959,
2026-03-03T19:15:01Z,13278816,
2026-03-03T19:20:01Z,12761743,
2026-03-03T19:25:01Z,14602382,
2026-03-03T19:30:01Z,14498062,
2026-03-03T19:35:01Z,14633729,
2026-03-03T19:40:01Z,14603585,
2026-03-03T19:45:01Z,14625629,
2026-03-03T19:50:01Z,14605952,
2026-03-03T19:55:01Z,14400083,
2026-03-03T20:00:01Z,13794359,
2026-03-03T20:05:01Z,14183118,
2026-03-03T20:10:01Z,9542050,
2026-03-03T20:15:01Z,14016131,
2026-03-03T20:20:01Z,10855136,
2026-03-03T20:25:01Z,14533804,
2026-03-03T20:30:01Z,14542761,
2026-03-03T20:35:01Z,14590363,
2026-03-03T20:40:01Z,14531003,
2026-03-03T20:45:01Z,13816510,
2026-03-03T20:50:01Z,14359361,
2026-03-03T20:55:01Z,13280988,
2026-03-03T21:00:02Z,13741067,
2026-03-03T21:05:01Z,14600607,
2026-03-03T21:10:01Z,14081691,
2026-03-03T21:15:01Z,14601842,
2026-03-03T21:20:01Z,8678037,
2026-03-03T21:25:01Z,12118343,
2026-03-03T21:30:01Z,14197076,
2026-03-03T21:35:01Z,14600596,
2026-03-03T21:40:01Z,11816807,
2026-03-03T21:45:01Z,13945333,
2026-03-03T21:50:01Z,10369224,
2026-03-03T21:55:01Z,14394895,
2026-03-03T22:00:01Z,14430460,
2026-03-03T22:05:01Z,12459659,
2026-03-03T22:10:01Z,14656984,
2026-03-03T22:15:01Z,14448299,
2026-03-03T22:20:01Z,13205643,
2026-03-03T22:25:01Z,10888732,
2026-03-03T22:26:46Z,14672916,
2026-03-03T22:30:01Z,14673776,
2026-03-03T22:35:01Z,13883708,True
2026-03-03T22:40:01Z,14616176,True
2026-03-03T22:45:01Z,14663920,True
2026-03-03T22:50:01Z,14677455,False
2026-03-03T22:55:01Z,14615039,True
2026-03-03T23:00:01Z,14604579,True
2026-03-03T23:05:01Z,13113412,True
2026-03-03T23:10:01Z,11725450,True
2026-03-03T23:15:01Z,14679475,True
2026-03-03T23:20:01Z,10596203,True
2026-03-03T23:25:01Z,13648522,True
2026-03-03T23:30:01Z,14074171,True
2026-03-03T23:35:01Z,13987999,True
2026-03-03T23:40:01Z,13640449,True
2026-03-03T23:45:01Z,14674979,True
2026-03-03T23:50:01Z,14690216,False
2026-03-03T23:55:01Z,14691191,False
2026-03-04T00:00:01Z,14646405,True
2026-03-04T00:05:01Z,14313251,True
2026-03-04T00:10:01Z,14693497,False
2026-03-04T00:15:01Z,14580569,True
2026-03-04T00:20:01Z,14555582,True
2026-03-04T00:25:01Z,12748556,True
2026-03-04T00:30:01Z,14308848,True
2026-03-04T00:35:01Z,14600550,True
2026-03-04T00:40:01Z,14692428,True
2026-03-04T00:45:01Z,14364690,True
2026-03-04T00:50:01Z,14607295,True
2026-03-04T00:55:01Z,14634157,True
2026-03-04T01:00:01Z,14544513,True
2026-03-04T01:05:01Z,13384006,True
2026-03-04T01:08:16Z,14698168,False
2026-03-04T01:10:01Z,14636701,True
2026-03-04T01:15:01Z,12542957,True
2026-03-04T01:20:01Z,10902299,True
2026-03-04T01:25:01Z,13307273,True
2026-03-04T01:30:01Z,14458851,True
2026-03-04T01:35:01Z,14349827,True
2026-03-04T01:40:01Z,12153158,True
2026-03-04T01:45:01Z,13384103,True
2026-03-04T01:50:01Z,12050080,True
2026-03-04T15:44:30Z,11596583,True
2026-03-04T15:55:01Z,11650947,True
2026-03-04T16:00:01Z,10126256,True
2026-03-04T16:05:01Z,10694817,True
2026-03-04T16:10:01Z,6295660,True
2026-03-04T16:15:01Z,10286041,True
2026-03-04T16:20:01Z,7396458,True
2026-03-04T16:25:01Z,11156570,True
2026-03-04T16:30:01Z,9463716,True
2026-03-04T16:35:01Z,13790670,True
2026-03-04T16:40:01Z,10958907,True
2026-03-04T16:45:01Z,7571729,True
2026-03-04T16:50:01Z,8056485,True
2026-03-04T16:55:01Z,6323401,True
2026-03-04T17:00:02Z,6606566,True
2026-03-04T17:05:01Z,7054601,True
2026-03-04T17:10:01Z,9527042,True
2026-03-04T17:15:01Z,9463957,True
2026-03-04T17:20:02Z,9918914,True
2026-03-04T17:25:01Z,10650981,True
2026-03-04T17:30:01Z,8870950,True
2026-03-04T17:35:01Z,12681634,True
2026-03-04T17:40:01Z,12595472,True
2026-03-04T17:45:01Z,8722588,True
2026-03-04T17:50:01Z,10801181,True
2026-03-04T17:55:01Z,7321210,True
2026-03-04T18:00:01Z,4461195,True
2026-03-04T18:05:01Z,8543941,True
2026-03-04T18:10:01Z,6031358,True
2026-03-04T18:15:01Z,9599029,True
2026-03-04T18:20:01Z,13012026,True
2026-03-04T18:25:01Z,11417884,True
2026-03-04T18:30:01Z,12182334,True
2026-03-04T18:35:01Z,9137217,True
2026-03-04T18:40:01Z,13035447,True
2026-03-04T18:45:01Z,12846304,True
2026-03-04T18:50:01Z,11866223,True
2026-03-04T18:55:01Z,2690817,True
2026-03-04T19:00:01Z,4932440,True
2026-03-04T19:05:01Z,12700127,True
2026-03-04T19:10:01Z,12190000,True
2026-03-04T19:15:01Z,7317679,True
2026-03-04T19:20:01Z,8447138,True
2026-03-04T19:25:02Z,11949017,True
2026-03-04T19:30:01Z,13722348,True
2026-03-04T19:35:01Z,12359555,True
2026-03-04T19:40:01Z,11856828,True
2026-03-04T19:45:01Z,13098101,True
2026-03-04T19:50:01Z,11040080,True
2026-03-04T19:55:01Z,11417320,True
2026-03-04T20:00:01Z,9075830,True
2026-03-04T20:05:01Z,12204031,True
2026-03-04T20:10:01Z,12849049,True
2026-03-04T20:15:01Z,7983112,True
2026-03-04T20:20:01Z,11991453,True
2026-03-04T20:25:01Z,12210083,True
2026-03-04T20:30:01Z,13033020,True
2026-03-04T20:35:01Z,10829243,True
2026-03-04T20:40:01Z,11933017,True
2026-03-04T20:45:01Z,12166197,True
2026-03-04T20:50:01Z,11408292,True
2026-03-04T20:55:01Z,9095364,True
2026-03-04T21:00:01Z,11446408,True
2026-03-04T21:05:01Z,7612412,True
2026-03-04T21:10:01Z,10693244,True
2026-03-04T21:15:01Z,8717727,True
2026-03-04T21:20:01Z,11957258,True
2026-03-04T21:25:01Z,14048591,True
2026-03-04T21:30:01Z,11595239,True
2026-03-04T21:35:01Z,12878283,True
2026-03-04T21:40:01Z,12237666,True
2026-03-04T21:45:01Z,10498855,True
2026-03-04T21:50:01Z,13618978,True
2026-03-04T21:55:01Z,12408248,True
2026-03-04T22:00:01Z,9369988,True
2026-03-04T22:05:01Z,13540727,True
2026-03-04T22:10:01Z,9853746,True
2026-03-04T22:15:01Z,10265322,True
2026-03-04T22:20:01Z,11075452,True
2026-03-04T22:25:01Z,12558422,True
2026-03-04T22:30:01Z,10931807,True
2026-03-04T22:35:01Z,11711137,True
2026-03-04T22:40:01Z,7982897,True
2026-03-04T22:45:01Z,14297913,True
2026-03-04T22:50:01Z,12954788,True
2026-03-04T22:55:01Z,11696057,True
2026-03-04T23:00:01Z,11822970,True
2026-03-04T23:05:01Z,12223093,True
2026-03-04T23:10:01Z,13209066,True
2026-03-04T23:15:01Z,12196310,True
2026-03-04T23:20:01Z,14175611,True
2026-03-04T23:25:01Z,12211044,True
2026-03-04T23:30:01Z,12694627,True
2026-03-04T23:35:01Z,13654782,True
2026-03-04T23:40:01Z,13019784,True
2026-03-04T23:45:01Z,13720968,True
2026-03-04T23:50:01Z,14088371,True
2026-03-04T23:55:01Z,10996845,True
2026-03-05T00:00:01Z,13536121,True
2026-03-05T00:05:01Z,13627341,True
2026-03-05T00:10:01Z,12621008,True
2026-03-05T00:15:01Z,13395708,True
2026-03-05T00:20:01Z,14351041,True
2026-03-05T00:25:01Z,10875481,True
2026-03-05T00:30:01Z,12771411,True
2026-03-05T00:35:01Z,12723366,True
2026-03-05T00:40:01Z,13354549,True
2026-03-05T00:45:01Z,7098858,True
2026-03-05T00:50:01Z,13973805,True
2026-03-05T00:55:01Z,12592551,True
2026-03-05T01:00:01Z,12671441,True
2026-03-05T01:05:01Z,7718613,True
2026-03-05T01:10:01Z,13922120,True
2026-03-05T01:15:01Z,11360174,True
2026-03-05T01:20:01Z,11220289,True
2026-03-05T01:25:01Z,11249203,True
2026-03-05T01:30:01Z,9061941,True
2026-03-05T01:35:01Z,12963470,True
2026-03-05T01:40:01Z,12250591,True
2026-03-05T01:45:01Z,12407177,True
2026-03-05T01:50:01Z,11683246,True
2026-03-05T01:55:01Z,12409326,True
2026-03-05T02:00:01Z,8151978,True
2026-03-05T02:05:01Z,11078113,True
2026-03-05T02:10:01Z,8499054,True
2026-03-05T02:15:01Z,12218090,True
2026-03-05T02:20:01Z,12825350,True
2026-03-05T02:25:01Z,11596374,True
2026-03-05T02:30:01Z,12287360,True
2026-03-05T02:35:01Z,11596674,True
2026-03-05T02:40:01Z,13354321,True
2026-03-05T02:45:01Z,12425914,True
2026-03-05T02:50:01Z,12312020,True
2026-03-05T02:55:01Z,6187376,True
2026-03-05T03:00:01Z,12046702,True
2026-03-05T03:05:01Z,8517874,True
2026-03-05T03:10:01Z,10620512,True
2026-03-05T03:15:01Z,10146279,True
2026-03-05T03:20:01Z,12461726,True
2026-03-05T03:25:01Z,7038638,True
2026-03-05T03:30:01Z,13546725,True
2026-03-05T03:35:01Z,8634317,True
2026-03-05T03:40:01Z,13102006,True
2026-03-05T03:45:01Z,11533570,True
2026-03-05T03:50:01Z,12466676,True
2026-03-05T03:55:01Z,9745780,True
2026-03-05T04:00:01Z,12118776,True
2026-03-05T04:05:01Z,12018493,True
2026-03-05T04:10:01Z,13081513,True
2026-03-05T04:15:01Z,12380983,True
2026-03-05T04:20:01Z,12762192,True
2026-03-05T04:25:01Z,11654963,True
2026-03-05T04:30:01Z,6784517,True
2026-03-05T04:35:01Z,12803170,True
2026-03-05T04:40:01Z,12695673,True
2026-03-05T04:45:01Z,12969560,True
2026-03-05T04:50:01Z,5825492,True
2026-03-05T04:55:01Z,11352217,True
2026-03-05T05:00:01Z,9775352,True
2026-03-05T05:05:01Z,12092627,True
2026-03-05T05:10:01Z,8666726,True
2026-03-05T05:15:01Z,11344666,True
2026-03-05T05:20:01Z,6273859,True
2026-03-05T05:25:01Z,13134901,True
2026-03-05T05:30:01Z,6859433,True
2026-03-05T05:35:01Z,12067595,True
2026-03-05T05:40:01Z,12180737,True
2026-03-05T05:45:01Z,6081666,True
2026-03-05T05:50:01Z,12669124,True
2026-03-05T05:55:01Z,8581008,True
2026-03-05T06:00:01Z,9737560,True
2026-03-05T06:05:01Z,10277437,True
2026-03-05T06:10:01Z,8645175,True
2026-03-05T06:15:01Z,11435137,True
2026-03-05T06:20:01Z,13013447,True
2026-03-05T06:25:01Z,12135922,True
2026-03-05T06:30:01Z,8362580,True
2026-03-05T06:35:01Z,13448453,True
2026-03-05T06:40:01Z,12445754,True
2026-03-05T06:45:01Z,12862397,True
2026-03-05T06:50:01Z,12946539,True
2026-03-05T06:55:01Z,8187080,True
2026-03-05T07:00:01Z,8249506,True
2026-03-05T07:05:01Z,11396613,True
2026-03-05T07:10:01Z,8845063,True
2026-03-05T07:15:01Z,9217506,True
2026-03-05T07:20:01Z,7073632,True
2026-03-05T07:25:01Z,9933536,True
2026-03-05T07:30:01Z,5216786,True
2026-03-05T07:35:01Z,13660155,True
2026-03-05T07:40:01Z,12051412,True
2026-03-05T07:45:01Z,11946677,True
2026-03-05T07:50:01Z,8324917,True
2026-03-05T07:55:01Z,9619126,True
2026-03-05T08:00:01Z,9329767,True
2026-03-05T08:05:01Z,7936446,True
2026-03-05T08:10:01Z,6947633,True
2026-03-05T08:15:01Z,6569981,True
2026-03-05T08:20:01Z,11850316,True
2026-03-05T08:25:01Z,6530922,True
2026-03-05T08:30:02Z,10114139,True
2026-03-05T08:35:01Z,12782025,True
2026-03-05T08:40:01Z,11906216,True
2026-03-05T08:45:01Z,7696511,True
2026-03-05T08:50:01Z,4597949,True
2026-03-05T08:55:01Z,7088504,True
2026-03-05T09:00:01Z,9219686,True
2026-03-05T09:05:01Z,9773574,True
2026-03-05T09:10:01Z,12827175,True
2026-03-05T09:15:01Z,8590858,True
2026-03-05T09:20:01Z,12643994,True
2026-03-05T09:25:01Z,12178904,True
2026-03-05T09:30:01Z,6758023,True
2026-03-05T09:35:01Z,6320278,True
2026-03-05T09:40:01Z,6840285,True
2026-03-05T09:45:01Z,5922929,True
2026-03-05T09:50:01Z,9467881,True
2026-03-05T09:55:01Z,5838243,True
2026-03-05T10:00:01Z,10981230,True
2026-03-05T10:05:01Z,7112406,True
2026-03-05T10:10:01Z,9039990,True
2026-03-05T10:15:01Z,10321977,True
2026-03-05T10:20:01Z,10611000,True
2026-03-05T10:25:01Z,5736604,True
2026-03-05T10:30:01Z,10502542,True
2026-03-05T10:35:01Z,10271540,True
2026-03-05T10:40:01Z,9783917,True
2026-03-05T10:45:01Z,12843489,True
2026-03-05T10:50:01Z,10314381,True
2026-03-05T10:55:01Z,11759133,True
2026-03-05T11:00:01Z,11659630,True
2026-03-05T11:05:01Z,12558233,True
2026-03-05T11:10:01Z,13820055,True
2026-03-05T11:15:01Z,11843748,True
2026-03-05T11:20:01Z,12315503,True
2026-03-05T11:25:01Z,11727291,True
2026-03-05T11:30:01Z,9838866,True
2026-03-05T11:35:01Z,7811027,True
2026-03-05T11:40:01Z,9795883,True
2026-03-05T11:45:01Z,14284262,True
2026-03-05T11:50:01Z,13548810,True
2026-03-05T11:55:01Z,12863131,True
2026-03-05T12:00:01Z,11586051,True
2026-03-05T12:05:01Z,8208407,True
2026-03-05T12:10:01Z,13338725,True
2026-03-05T12:15:01Z,9651228,True
2026-03-05T12:20:02Z,11057698,True
2026-03-05T12:25:01Z,6447663,True
2026-03-05T12:30:01Z,10562668,True
2026-03-05T12:35:01Z,8243615,True
2026-03-05T12:40:01Z,8581592,True
2026-03-05T12:45:01Z,12406590,True
2026-03-05T12:50:01Z,11690893,True
2026-03-05T12:55:01Z,10242213,True
2026-03-05T13:00:01Z,11812618,True
2026-03-05T13:05:01Z,9633263,True
2026-03-05T13:10:01Z,11624729,True
2026-03-05T13:15:01Z,11813981,True
2026-03-05T13:20:01Z,11302310,True
2026-03-05T13:25:01Z,7345652,True
2026-03-05T13:30:01Z,8996306,True
2026-03-05T13:35:01Z,12706034,True
2026-03-05T13:40:01Z,13144700,True
2026-03-05T13:45:01Z,12469622,True
2026-03-05T13:50:01Z,11903928,True
2026-03-05T13:55:01Z,8207305,True
2026-03-05T14:00:01Z,12039514,True
2026-03-05T14:05:01Z,8989049,True
2026-03-05T14:10:01Z,11893143,True
2026-03-05T14:15:01Z,6154791,True
2026-03-05T14:20:01Z,8664259,True
2026-03-05T14:25:01Z,11541560,True
2026-03-05T14:30:01Z,5676920,True
2026-03-05T14:35:01Z,8721777,True
2026-03-05T14:40:01Z,8628460,True
2026-03-05T14:45:01Z,5397952,True
2026-03-05T14:50:01Z,11853878,True
2026-03-05T14:55:01Z,10691000,True
2026-03-05T15:00:01Z,11371766,True
2026-03-05T15:05:01Z,10176958,True
2026-03-05T15:10:01Z,8864785,True
2026-03-05T15:15:01Z,12126374,True
2026-03-05T15:20:01Z,6373373,True
2026-03-05T15:25:01Z,11364600,True
2026-03-05T15:30:01Z,6587238,True
2026-03-05T15:35:01Z,11849447,True
2026-03-05T15:40:01Z,8138226,True
2026-03-05T15:45:01Z,5223068,True
2026-03-05T15:50:01Z,8237637,True
2026-03-05T15:55:01Z,8996653,True
2026-03-05T16:00:01Z,7112454,True
2026-03-05T16:05:01Z,11664323,True
2026-03-05T16:10:01Z,10851338,True
2026-03-05T16:15:01Z,10404146,True
2026-03-05T16:20:01Z,9458033,True
2026-03-05T16:25:01Z,10625647,True
2026-03-05T16:30:01Z,4595493,True
2026-03-05T16:35:01Z,13359488,True
2026-03-05T16:40:01Z,10366806,True
2026-03-05T16:45:01Z,10439878,True
2026-03-05T16:50:01Z,7429867,True
2026-03-05T16:55:01Z,12207958,True
2026-03-05T17:00:01Z,,
2026-03-05T17:05:01Z,11186744,True
2026-03-05T17:10:01Z,10866915,True
2026-03-05T17:15:01Z,11354672,True
2026-03-05T17:20:01Z,13531288,True
2026-03-05T17:25:01Z,11826567,True
2026-03-05T17:30:01Z,8321876,True
2026-03-05T17:35:01Z,9888160,True
2026-03-05T17:40:01Z,13535280,True
2026-03-05T17:45:01Z,8375722,True
2026-03-05T17:50:01Z,9158132,True
2026-03-05T17:55:01Z,8387412,True
2026-03-05T18:00:01Z,13550387,True
2026-03-05T18:05:01Z,11055296,True
2026-03-05T18:10:01Z,11035058,True
2026-03-05T18:15:01Z,13988582,True
2026-03-05T18:20:01Z,12297188,True
2026-03-05T18:25:02Z,10499434,True
2026-03-05T18:30:01Z,12849720,True
2026-03-05T18:35:01Z,13181501,True
2026-03-05T18:40:01Z,7052708,True
2026-03-05T18:45:01Z,7857660,True
2026-03-05T18:50:01Z,9663731,True
2026-03-05T18:55:01Z,5282629,True
2026-03-05T19:00:01Z,12448158,True
2026-03-05T19:05:02Z,11883948,True
2026-03-05T19:10:01Z,13958213,True
2026-03-05T19:15:01Z,13097428,True
2026-03-05T19:20:01Z,9960841,True
2026-03-05T19:25:01Z,7577733,True
2026-03-05T19:30:01Z,13296315,True
2026-03-05T19:35:01Z,12958478,True
2026-03-05T19:40:01Z,12510794,True
2026-03-05T19:45:01Z,7676062,True
2026-03-05T19:50:01Z,12368185,True
2026-03-05T19:55:01Z,11069850,True
2026-03-05T20:00:01Z,13694233,True
2026-03-05T20:05:01Z,9456527,True
2026-03-05T20:10:01Z,11088643,True
2026-03-05T20:15:01Z,8233885,True
2026-03-05T20:20:01Z,7808935,True
2026-03-05T20:25:01Z,8654831,True
2026-03-05T20:30:01Z,10876911,True
2026-03-05T20:35:01Z,13773690,True
2026-03-05T20:40:01Z,11234040,True
2026-03-05T20:45:01Z,5668930,True
2026-03-05T20:50:01Z,6673394,True
2026-03-05T20:55:01Z,11958558,True
2026-03-05T21:00:01Z,13634285,True
2026-03-05T21:05:01Z,13483248,True
2026-03-05T21:10:01Z,14035604,True
2026-03-05T21:15:01Z,12283726,True
2026-03-05T21:20:01Z,14336202,True
2026-03-05T21:25:01Z,10382383,True
2026-03-05T21:30:01Z,10560537,True
2026-03-05T21:35:01Z,14313809,True
2026-03-05T21:40:01Z,13864631,True
2026-03-05T21:45:01Z,13674796,True
2026-03-05T21:50:01Z,12728332,True
2026-03-05T21:55:01Z,13008989,True
2026-03-05T22:00:01Z,10964526,True
2026-03-05T22:05:01Z,13319119,True
2026-03-05T22:10:01Z,11773452,True
2026-03-05T22:15:01Z,12939447,True
2026-03-05T22:20:01Z,10014074,True
2026-03-05T22:25:01Z,13845822,True
2026-03-05T22:30:01Z,13366611,True
2026-03-05T22:35:01Z,13629311,True
2026-03-05T22:40:01Z,11433871,True
2026-03-05T22:45:01Z,13479838,True
2026-03-05T22:50:01Z,12673273,True
2026-03-05T22:55:01Z,13917986,True
2026-03-05T23:00:01Z,13463311,True
2026-03-05T23:05:01Z,14028254,True
2026-03-05T23:10:01Z,10179605,True
2026-03-05T23:15:01Z,13664631,True
2026-03-05T23:20:01Z,14229519,True
2026-03-05T23:25:01Z,13729138,True
